txn_id,timestamp,txn_type,channel,amount,status,payer_upi,payee_upi,payer_device_id,payee_device_id,payer_city,payee_city,is_fraud,payer_lat,payer_lon,payee_lat,payee_lon
UPI1023078,2025-01-17 00:38:00,AutoPay,Intent,776.44,SUCCESS,ethanthama@okicici,vedhikadut@oksbi,dev_42952478,dev_28804558,Mumbai,Delhi,0,19.001727,72.793951,28.541946,77.268571
UPI1005759,2025-01-04 23:59:00,P2P,QR,919.91,SUCCESS,mayaupadhy@okyesbank,masonnagar@okaxis,dev_12010755,dev_33706221,Chennai,Chennai,0,13.181168,80.167686,13.113556,80.289397
UPI1018343,2025-01-13 17:43:00,P2P,Intent,272.12,SUCCESS,nitaranath@okaxis,zayankakar@okaxis,dev_44647209,dev_86814675,Jaipur,Kolkata,0,26.745181,75.735236,22.623644,88.359339
UPI1019360,2025-01-14 10:40:00,P2M,QR,695.65,SUCCESS,qarinramas@okicici,vrindaedwi@okhdfcbank,dev_21011799,dev_61350924,Hyderabad,Jaipur,0,17.32054,78.594386,26.903943,75.734348
UPI1008680,2025-01-07 00:40:00,P2M,QR,927.78,SUCCESS,tamannasid@okaxis,rohanbhat@okhdfcbank,dev_15717070,dev_8347094,Hyderabad,Delhi,0,17.52985,78.449243,28.754975,77.157411
UPI1018227,2025-01-13 15:47:00,P2M,QR,201.96,SUCCESS,bahadurjit@okaxis,vidhithakk@oksbi,dev_43098048,dev_95504803,Mumbai,Hyderabad,1,19.124728,72.920703,17.466575,78.526611
UPI1001734,2025-01-02 04:54:00,P2M,Intent,14.1,SUCCESS,finnmanne@okyesbank,chandreshi@okyesbank,dev_32727188,dev_10904508,Mumbai,Mumbai,0,19.247784,72.735724,19.148973,72.790861
UPI1002911,2025-01-03 00:31:00,P2P,QR,525.57,SUCCESS,vrindamalh@okicici,maxpingle@oksbi,dev_59413555,dev_55434169,Delhi,Kolkata,0,28.434703,77.376751,22.564924,88.423797
UPI1011411,2025-01-08 22:11:00,P2P,DeepLink,295.92,SUCCESS,gagansunde@okyesbank,michaeltoo@okyesbank,dev_13806902,dev_86102813,Hyderabad,Delhi,0,17.413277,78.383483,28.720276,77.090494
UPI1041106,2025-01-29 13:06:00,P2M,Intent,328.14,SUCCESS,yastidalal@okicici,aarushsriv@okhdfcbank,dev_30751820,dev_85267368,Chennai,Mumbai,0,12.919885,80.139502,19.165584,72.923967
UPI1030206,2025-01-21 23:26:00,P2M,QR,10397.59,SUCCESS,niharikaka@okyesbank,fariqsaha@okaxis,dev_68351726,dev_86089082,Mumbai,Chennai,0,19.029064,72.771602,13.102889,80.333888
UPI1034754,2025-01-25 03:14:00,AutoPay,DeepLink,1902.3,SUCCESS,ishanibhat@okicici,anamikasri@okicici,dev_8378359,dev_54378448,Kolkata,Hyderabad,0,22.409591,88.476657,17.497254,78.431738
UPI1006546,2025-01-05 13:06:00,P2P,Intent,1017.5,SUCCESS,vasudharas@okyesbank,azaankala@okyesbank,dev_51086878,dev_68980416,Bengaluru,Hyderabad,0,13.060465,77.657141,17.31329,78.346914
UPI1047011,2025-02-02 15:31:00,AutoPay,DeepLink,1202.19,SUCCESS,leelawali@okicici,anviramakr@okyesbank,dev_15598108,dev_49244114,Bengaluru,Delhi,0,12.800664,77.435055,28.792287,77.157053
UPI1002811,2025-01-02 22:51:00,P2M,QR,224.51,SUCCESS,yahvihora@okyesbank,iravenkata@okyesbank,dev_21030723,dev_36753609,Bengaluru,Hyderabad,0,12.847531,77.783195,17.500407,78.390907
UPI1026370,2025-01-19 07:30:00,P2P,QR,2819.65,SUCCESS,kashishdub@okhdfcbank,imaranauro@okyesbank,dev_58362944,dev_12836499,Bengaluru,Bengaluru,0,12.91043,77.695963,12.899926,77.721148
UPI1015708,2025-01-11 21:48:00,P2P,Intent,39.27,SUCCESS,triyasodhi@okicici,shauryasar@okyesbank,dev_19015001,dev_14788813,Mumbai,Bengaluru,0,19.018322,72.94446,13.196369,77.660458
UPI1044357,2025-01-31 19:17:00,P2M,QR,479.84,SUCCESS,aashinaray@okicici,charanvarm@okicici,dev_92882271,dev_25426290,Hyderabad,Pune,0,17.569157,78.335538,18.60108,73.874283
UPI1020666,2025-01-15 08:26:00,AutoPay,Intent,428.22,SUCCESS,qarinkara@okyesbank,daminikhat@okyesbank,dev_25752276,dev_63594328,Pune,Kolkata,0,18.492351,73.849186,22.601345,88.428696
UPI1042107,2025-01-30 05:47:00,P2P,Intent,125.55,SUCCESS,advikamody@oksbi,anamikaram@okicici,dev_10190350,dev_83976390,Chennai,Mumbai,0,13.121624,80.308369,19.205875,72.775861
UPI1027848,2025-01-20 08:08:00,P2P,QR,1275.88,SUCCESS,bhavnashan@okaxis,pranavsing@okicici,dev_15263894,dev_90613469,Delhi,Chennai,0,28.413156,77.355968,12.902634,80.227035
UPI1025184,2025-01-18 11:44:00,P2P,Intent,248.79,SUCCESS,ucchalbhat@okicici,tejassampa@oksbi,dev_5773091,dev_5097129,Kolkata,Mumbai,0,22.592305,88.405578,19.285663,72.938841
UPI1022671,2025-01-16 17:51:00,P2M,Intent,1889.93,PENDING,ijayadalal@oksbi,varshamitr@oksbi,dev_40892219,dev_95803356,Bengaluru,Hyderabad,0,13.175453,77.797527,17.385879,78.592002
UPI1015087,2025-01-11 11:27:00,P2P,Intent,694.72,SUCCESS,mohammedgr@okicici,gopalreddy@okaxis,dev_19547427,dev_71062692,Delhi,Hyderabad,0,28.494985,76.992517,17.367561,78.355782
UPI1044542,2025-01-31 22:22:00,AutoPay,Intent,849.3,SUCCESS,rayaanmore@okhdfcbank,chaturajag@okicici,dev_68314380,dev_98949471,Bengaluru,Bengaluru,0,13.140853,77.698265,12.838991,77.641408
UPI1034698,2025-01-25 02:18:00,AutoPay,QR,2599.69,SUCCESS,jagviaggar@okaxis,wishichauh@okyesbank,dev_62018934,dev_91012399,Chennai,Chennai,0,13.107603,80.101192,12.918135,80.260863
UPI1023509,2025-01-17 07:49:00,P2M,QR,1616.27,SUCCESS,inayasehga@okhdfcbank,baljiwanwa@okicici,dev_82365526,dev_20739152,Delhi,Delhi,0,28.770871,77.209306,28.494699,77.041142
UPI1000197,2025-01-01 03:17:00,P2P,Intent,1398.89,SUCCESS,indrajitdh@okaxis,dalbirsrin@okyesbank,dev_78012727,dev_20047828,Delhi,Jaipur,0,28.720724,77.015233,26.904422,75.666913
UPI1040545,2025-01-29 03:45:00,P2P,QR,58.71,SUCCESS,chaturajag@okicici,aayushbara@okicici,dev_82980434,dev_25782008,Chennai,Chennai,0,12.974651,80.251994,13.144377,80.203539
UPI1040772,2025-01-29 07:32:00,P2M,Intent,511.78,SUCCESS,prishazach@oksbi,charitakar@okaxis,dev_95879157,dev_60040354,Mumbai,Kolkata,0,19.227477,72.806611,22.468335,88.315291
UPI1002327,2025-01-02 14:47:00,P2P,Intent,668.62,SUCCESS,divyashrof@okyesbank,lopaissac@okicici,dev_20909306,dev_34378318,Bengaluru,Pune,0,13.110945,77.588709,18.536812,73.723446
UPI1037157,2025-01-26 19:17:00,P2P,QR,319.09,SUCCESS,aradhanavo@okyesbank,mohinibuta@oksbi,dev_1970920,dev_54757494,Delhi,Chennai,0,28.484166,77.29333,12.997609,80.34544
UPI1025342,2025-01-18 14:22:00,P2M,Intent,337.44,SUCCESS,bhavyabala@okicici,matthewman@okhdfcbank,dev_39969661,dev_90497821,Pune,Chennai,0,18.690366,73.829496,13.178537,80.256505
UPI1012688,2025-01-09 19:28:00,P2M,Intent,160.17,SUCCESS,jhalakbani@okicici,arunimacha@okhdfcbank,dev_33593180,dev_55685458,Pune,Jaipur,0,18.657753,73.748097,26.915039,75.624679
UPI1044215,2025-01-31 16:55:00,P2P,Intent,1196.53,SUCCESS,hiralchand@oksbi,shravyabal@oksbi,dev_89595394,dev_92538415,Hyderabad,Pune,0,17.439606,78.408633,18.494418,73.865627
UPI1032970,2025-01-23 21:30:00,P2M,Intent,407.49,SUCCESS,ojasvibath@okhdfcbank,yagneshoom@okyesbank,dev_49712024,dev_27451110,Pune,Chennai,0,18.475381,73.728331,13.168101,80.139385
UPI1004931,2025-01-04 10:11:00,AutoPay,QR,1133.49,SUCCESS,indalidhil@okaxis,bhavinicha@okicici,dev_18898458,dev_98005846,Chennai,Mumbai,0,13.042998,80.288022,19.286149,72.784168
UPI1021919,2025-01-16 05:19:00,P2P,QR,137.75,SUCCESS,odikasamra@okicici,riyanazare@okaxis,dev_87022273,dev_25873006,Mumbai,Jaipur,0,19.043252,72.890648,26.984179,75.86706
UPI1026309,2025-01-19 06:29:00,P2M,Intent,946.27,SUCCESS,yutikaiyer@okyesbank,mohiniagat@okyesbank,dev_82322811,dev_46904862,Jaipur,Kolkata,0,26.863279,75.749021,22.47379,88.255231
UPI1038559,2025-01-27 18:39:00,P2M,DeepLink,366.96,SUCCESS,bhavnapatl@okhdfcbank,varenyarad@okhdfcbank,dev_74549607,dev_47789181,Bengaluru,Hyderabad,0,12.829846,77.495694,17.320237,78.528029
UPI1021556,2025-01-15 23:16:00,P2P,DeepLink,163.24,SUCCESS,yoshitadat@okyesbank,omishavart@okyesbank,dev_72920291,dev_82401275,Jaipur,Kolkata,0,26.864801,75.787146,22.666947,88.227841
UPI1046717,2025-02-02 10:37:00,P2P,Intent,239.47,SUCCESS,falakmohan@oksbi,avinarang@oksbi,dev_4439968,dev_71362765,Chennai,Bengaluru,0,13.071887,80.232943,12.845744,77.764852
UPI1007392,2025-01-06 03:12:00,P2M,Intent,562.35,SUCCESS,sachidani@okyesbank,chatreshka@okaxis,dev_92882271,dev_64602873,Kolkata,Hyderabad,0,22.467404,88.265443,17.482155,78.40581
UPI1038623,2025-01-27 19:43:00,P2P,Intent,1216.05,SUCCESS,samarthbha@okyesbank,harshilkri@okicici,dev_48942118,dev_73417325,Hyderabad,Bengaluru,0,17.265314,78.452835,13.190672,77.638339
UPI1024548,2025-01-18 01:08:00,AutoPay,Intent,349.31,SUCCESS,amritasari@okyesbank,onikaur@okyesbank,dev_61732947,dev_21045931,Pune,Chennai,0,18.584564,73.911362,13.020479,80.103114
UPI1000854,2025-01-01 14:14:00,P2P,Intent,257.46,FAILED,libnivaidy@okyesbank,saikala@okaxis,dev_88945469,dev_7780939,Bengaluru,Jaipur,0,12.935965,77.708673,26.752528,75.775381
UPI1046645,2025-02-02 09:25:00,P2P,QR,125.92,SUCCESS,vidhipatla@okaxis,guneetdeep@oksbi,dev_34653137,dev_23253061,Hyderabad,Bengaluru,0,17.313948,78.359605,13.168542,77.417562
UPI1047323,2025-02-02 20:43:00,AutoPay,DeepLink,515.1,SUCCESS,pratyushki@oksbi,liamkrishn@okyesbank,dev_88405815,dev_99365505,Pune,Jaipur,0,18.659244,73.799216,26.77154,75.799939
UPI1037505,2025-01-27 01:05:00,P2P,QR,1535.33,PENDING,oshasankar@okicici,lipikakar@okyesbank,dev_8966211,dev_51285477,Chennai,Chennai,0,13.083652,80.178745,13.151442,80.137842
UPI1028673,2025-01-20 21:53:00,P2P,QR,805.86,SUCCESS,leelabala@okhdfcbank,aarnadate@okhdfcbank,dev_62470748,dev_53908810,Pune,Chennai,0,18.48094,73.809336,13.175746,80.103743
UPI1026736,2025-01-19 13:36:00,P2P,QR,489.57,SUCCESS,omhegde@okicici,saragala@okhdfcbank,dev_7029957,dev_33863203,Delhi,Chennai,0,28.484531,77.105589,13.096532,80.103875
UPI1027728,2025-01-20 06:08:00,AutoPay,Intent,736.95,PENDING,brijeshkar@okaxis,mekhalalok@okhdfcbank,dev_71655377,dev_1346990,Kolkata,Hyderabad,0,22.50797,88.493377,17.349284,78.520764
UPI1020080,2025-01-14 22:40:00,P2M,QR,114.31,SUCCESS,chaitanyac@oksbi,wardabhasi@okyesbank,dev_40836776,dev_16726495,Pune,Bengaluru,0,18.535016,73.780786,12.928429,77.554759
UPI1001636,2025-01-02 03:16:00,P2P,QR,914.82,SUCCESS,mohammeddu@okicici,ekbalrajan@okyesbank,dev_12358381,dev_12591301,Bengaluru,Chennai,0,13.000636,77.411987,12.998947,80.298204
UPI1023664,2025-01-17 10:24:00,P2M,QR,26.53,SUCCESS,farhankibe@oksbi,xalakborah@okyesbank,dev_71299023,dev_4559349,Delhi,Pune,0,28.530467,77.218284,18.457832,73.827279
UPI1023938,2025-01-17 14:58:00,P2M,Intent,609.16,SUCCESS,maxborah@okhdfcbank,advayrege@okaxis,dev_11316143,dev_37208043,Bengaluru,Jaipur,0,12.959704,77.726799,26.812359,75.732293
UPI1044417,2025-01-31 20:17:00,P2P,QR,169.5,SUCCESS,pushtivenk@okaxis,labanjhave@okyesbank,dev_29415200,dev_56938303,Delhi,Kolkata,0,28.438891,77.274509,22.613254,88.371064
UPI1017675,2025-01-13 06:35:00,P2M,Intent,364.72,SUCCESS,anmolmann@okyesbank,lohityohan@oksbi,dev_9977941,dev_74183075,Chennai,Chennai,0,12.903832,80.256791,13.079712,80.18658
UPI1039353,2025-01-28 07:53:00,P2M,DeepLink,225.38,SUCCESS,raghavpand@okyesbank,danielsand@okaxis,dev_73451852,dev_75364142,Chennai,Mumbai,0,13.109774,80.322623,19.075887,72.836189
UPI1046576,2025-02-02 08:16:00,P2P,QR,22771.16,SUCCESS,dalajavenk@okhdfcbank,bimalamita@okaxis,dev_93327273,dev_44647183,Hyderabad,Kolkata,0,17.493873,78.42568,22.620272,88.230287
UPI1003304,2025-01-03 07:04:00,P2M,DeepLink,957.4,SUCCESS,peterkrish@okicici,gagansrini@oksbi,dev_30553968,dev_85809147,Bengaluru,Kolkata,0,12.919898,77.460011,22.485102,88.49336
UPI1030303,2025-01-22 01:03:00,P2P,DeepLink,31.2,SUCCESS,tanaypau@okicici,nandinirag@okhdfcbank,dev_30747369,dev_31049664,Kolkata,Kolkata,0,22.588883,88.395808,22.664911,88.477241
UPI1028021,2025-01-20 11:01:00,P2M,Intent,25145.53,SUCCESS,bhavikarat@okhdfcbank,nishakhosl@okaxis,dev_54817255,dev_89871513,Chennai,Delhi,0,13.109903,80.295507,28.495625,76.951564
UPI1007994,2025-01-06 13:14:00,P2M,QR,17090.32,SUCCESS,widishache@okicici,banjeetdar@okicici,dev_20605899,dev_60925965,Delhi,Chennai,0,28.778083,77.236759,13.128351,80.150493
UPI1034766,2025-01-25 03:26:00,P2M,Intent,294.89,SUCCESS,zilmilverm@oksbi,manthanrav@oksbi,dev_81035832,dev_45611259,Jaipur,Kolkata,0,26.828047,75.693765,22.526242,88.379285
UPI1000663,2025-01-01 11:03:00,P2M,QR,418.25,SUCCESS,lavanyajos@okhdfcbank,jacksandal@okyesbank,dev_25710415,dev_3217761,Chennai,Jaipur,0,13.026627,80.322466,26.717358,75.725581
UPI1013545,2025-01-10 09:45:00,AutoPay,QR,261.66,SUCCESS,charitakot@okhdfcbank,yashasvish@oksbi,dev_8085642,dev_12353271,Delhi,Mumbai,0,28.624516,77.189711,19.254717,72.719988
UPI1032562,2025-01-23 14:42:00,P2M,DeepLink,586.18,SUCCESS,jeremiahke@okyesbank,arinbajaj@okaxis,dev_83951847,dev_94964733,Hyderabad,Hyderabad,0,17.383783,78.377967,17.561013,78.340836
UPI1031968,2025-01-23 04:48:00,P2M,QR,386.75,SUCCESS,nathanchau@oksbi,nirjaborra@okhdfcbank,dev_65156209,dev_55473808,Chennai,Delhi,0,12.955278,80.175641,28.668587,77.166166
UPI1003748,2025-01-03 14:28:00,P2P,Intent,363.31,SUCCESS,nilimanagy@oksbi,amairabara@okaxis,dev_90648657,dev_94710802,Kolkata,Bengaluru,0,22.579868,88.404381,13.168489,77.610324
UPI1029320,2025-01-21 08:40:00,P2M,DeepLink,554.85,PENDING,onkarchadh@okaxis,onkarcheri@okaxis,dev_34220247,dev_53568402,Delhi,Pune,0,28.793481,77.24776,18.62303,73.8391
UPI1005530,2025-01-04 20:10:00,P2M,QR,985.06,SUCCESS,vasatikach@okhdfcbank,harshsekho@okaxis,dev_91247254,dev_96746528,Hyderabad,Hyderabad,0,17.431271,78.46905,17.456779,78.564355
UPI1021959,2025-01-16 05:59:00,P2M,Intent,341.74,SUCCESS,nathanielm@oksbi,yashodapan@okhdfcbank,dev_54824614,dev_8046257,Bengaluru,Mumbai,0,12.997447,77.62519,19.18186,72.750294
UPI1040294,2025-01-28 23:34:00,P2M,Intent,427.42,SUCCESS,rachitases@okicici,gauravbara@okhdfcbank,dev_67045131,dev_40658487,Kolkata,Kolkata,0,22.518828,88.246394,22.594251,88.404757
UPI1009474,2025-01-07 13:54:00,P2P,QR,41.54,SUCCESS,kavyatanej@okyesbank,amarakanda@okhdfcbank,dev_98449163,dev_79330235,Hyderabad,Pune,0,17.351316,78.428613,18.652138,73.901798
UPI1027251,2025-01-19 22:11:00,P2M,QR,1928.88,SUCCESS,loganraman@okyesbank,inayawagle@okaxis,dev_68750870,dev_1174563,Pune,Bengaluru,0,18.55471,73.938203,12.814029,77.506559
UPI1006776,2025-01-05 16:56:00,P2P,Intent,1775.11,SUCCESS,amritamand@okaxis,ekanshseth@oksbi,dev_18512295,dev_72354458,Mumbai,Pune,0,19.042602,72.833613,18.5468,73.830878
UPI1001306,2025-01-01 21:46:00,P2M,QR,911.79,SUCCESS,nitaraben@okhdfcbank,anitapandy@okaxis,dev_50997886,dev_78075681,Jaipur,Kolkata,0,26.711352,75.865147,22.478371,88.218043
UPI1030080,2025-01-21 21:20:00,P2M,QR,519.24,SUCCESS,madhavigul@okicici,jaiahluwal@okaxis,dev_76345260,dev_67037073,Hyderabad,Jaipur,0,17.218444,78.474841,26.985862,75.626501
UPI1023776,2025-01-17 12:16:00,P2M,QR,194.66,SUCCESS,wardasarna@okhdfcbank,ethanvarty@okhdfcbank,dev_29308237,dev_53505794,Mumbai,Delhi,0,19.253702,72.856384,28.652172,77.041762
UPI1044262,2025-01-31 17:42:00,P2M,Intent,1050.53,FAILED,zansiupadh@okaxis,vivaanragh@okhdfcbank,dev_6732394,dev_96116243,Chennai,Kolkata,0,12.983453,80.243898,22.627468,88.343395
UPI1021976,2025-01-16 06:16:00,P2M,QR,1176.88,SUCCESS,gopaltank@okicici,krishnados@okyesbank,dev_17492821,dev_44311091,Bengaluru,Chennai,0,13.195453,77.751008,12.96074,80.110549
UPI1015707,2025-01-11 21:47:00,P2M,QR,519.8,FAILED,darikachak@okicici,tamannagan@oksbi,dev_67057895,dev_90336190,Mumbai,Pune,0,19.210098,72.766844,18.680445,73.780656
UPI1010230,2025-01-08 02:30:00,P2M,Intent,1028.78,SUCCESS,yatinsavan@okhdfcbank,bhavikavar@okaxis,dev_72375917,dev_56852823,Mumbai,Chennai,0,19.205314,72.718801,13.163848,80.102374
UPI1026105,2025-01-19 03:05:00,P2P,Intent,278.85,SUCCESS,chakradhar@okhdfcbank,paninising@okhdfcbank,dev_73663408,dev_59687750,Bengaluru,Delhi,1,13.023755,77.757505,28.798275,77.356329
UPI1018047,2025-01-13 12:47:00,AutoPay,DeepLink,667.75,SUCCESS,jagatpradh@okaxis,madhavijai@okicici,dev_97450721,dev_45698533,Bengaluru,Jaipur,0,13.082953,77.449689,26.761935,75.863203
UPI1021834,2025-01-16 03:54:00,P2M,Intent,1116.76,SUCCESS,bhavinidat@oksbi,amarakhals@okyesbank,dev_7940406,dev_46255637,Bengaluru,Jaipur,0,13.036055,77.435312,26.799017,75.722465
UPI1042941,2025-01-30 19:41:00,P2M,QR,645.93,SUCCESS,ekbalhayer@okaxis,vasatikakh@okhdfcbank,dev_37554696,dev_42074375,Hyderabad,Chennai,0,17.529762,78.319702,12.932776,80.341227
UPI1048925,2025-02-03 23:25:00,P2P,QR,13.62,SUCCESS,wishiray@okhdfcbank,qasimbutal@okhdfcbank,dev_84801603,dev_13535048,Kolkata,Mumbai,0,22.471135,88.421432,19.188976,72.835901
UPI1025939,2025-01-19 00:19:00,P2M,Intent,81.08,SUCCESS,nikitapai@okicici,haritagopa@oksbi,dev_7868491,dev_18042948,Bengaluru,Kolkata,0,13.071784,77.485042,22.5329,88.357527
UPI1003627,2025-01-03 12:27:00,P2P,QR,4699.97,SUCCESS,hardikvyas@oksbi,pallavisas@okaxis,dev_42032219,dev_56128460,Pune,Kolkata,0,18.450092,73.788617,22.4996,88.456488
UPI1046699,2025-02-02 10:19:00,P2M,QR,54.45,PENDING,avimaster@okaxis,wishivohra@okaxis,dev_16705389,dev_17015353,Chennai,Kolkata,1,13.020679,80.202109,22.653245,88.489928
UPI1029723,2025-01-21 15:23:00,P2P,QR,807.51,SUCCESS,vrindavenk@oksbi,arinkaur@oksbi,dev_6406557,dev_43251221,Pune,Hyderabad,0,18.482601,73.853583,17.439357,78.427568
UPI1029467,2025-01-21 11:07:00,P2P,QR,7255.42,SUCCESS,aayushrao@okyesbank,victorkris@okhdfcbank,dev_7101810,dev_43868174,Mumbai,Bengaluru,0,19.101802,72.855787,13.148391,77.48648
UPI1002693,2025-01-02 20:53:00,AutoPay,DeepLink,90.02,SUCCESS,bhavyabail@okhdfcbank,virajsen@okaxis,dev_56393185,dev_88585038,Jaipur,Hyderabad,0,26.784543,75.898641,17.325326,78.581844
UPI1044020,2025-01-31 13:40:00,P2P,QR,2723.0,SUCCESS,tejascontr@okyesbank,balveerbal@oksbi,dev_33706221,dev_22402605,Bengaluru,Mumbai,0,13.122186,77.65412,19.128722,72.871869
UPI1049080,2025-02-04 02:00:00,P2P,DeepLink,1163.51,SUCCESS,vanyakibe@oksbi,champakgou@okhdfcbank,dev_54421505,dev_79641152,Jaipur,Bengaluru,0,26.765066,75.874011,13.081891,77.767921
UPI1042557,2025-01-30 13:17:00,P2M,QR,841.71,SUCCESS,jonathando@okaxis,sarabora@okicici,dev_79773037,dev_39844409,Hyderabad,Bengaluru,0,17.249043,78.516038,12.992924,77.416709
UPI1043689,2025-01-31 08:09:00,P2M,QR,1.58,SUCCESS,yochanabor@okaxis,ekapadkhal@okicici,dev_52357332,dev_41618249,Chennai,Bengaluru,0,12.994039,80.204523,13.067775,77.459683
UPI1043585,2025-01-31 06:25:00,P2P,DeepLink,3517.74,SUCCESS,banjeetnad@okhdfcbank,ubikachack@okicici,dev_61899757,dev_90910564,Jaipur,Mumbai,0,26.918263,75.6457,19.198846,72.806057
UPI1022299,2025-01-16 11:39:00,P2M,Intent,14.91,SUCCESS,ekarajom@oksbi,oviyabhatn@okhdfcbank,dev_31962647,dev_11450652,Pune,Delhi,0,18.685883,73.787875,28.444486,77.025556
UPI1027890,2025-01-20 08:50:00,P2M,QR,86.04,SUCCESS,frederickb@okicici,peterapte@okaxis,dev_84910388,dev_28241537,Hyderabad,Hyderabad,0,17.593264,78.581724,17.493843,78.51648
UPI1009914,2025-01-07 21:14:00,P2M,Intent,920.7,SUCCESS,udantchoud@okicici,niharikasa@okaxis,dev_6754110,dev_31604937,Bengaluru,Hyderabad,0,12.921605,77.548659,17.588719,78.328358
UPI1016198,2025-01-12 05:58:00,P2M,Intent,1048.44,SUCCESS,tanaypradh@okyesbank,wazirbora@okaxis,dev_22875995,dev_50812794,Hyderabad,Pune,0,17.360187,78.327004,18.56284,73.769486
UPI1033827,2025-01-24 11:47:00,P2M,QR,635.62,SUCCESS,madhavibaj@okicici,jagraticho@oksbi,dev_11652544,dev_26256814,Hyderabad,Bengaluru,0,17.405644,78.581921,12.880484,77.525131
UPI1001678,2025-01-02 03:58:00,P2P,Intent,12714.7,SUCCESS,chavvisehg@okaxis,udantbajaj@oksbi,dev_91044237,dev_55302102,Bengaluru,Jaipur,0,13.120389,77.42093,26.84139,75.867569
UPI1006374,2025-01-05 10:14:00,P2P,QR,1577.76,SUCCESS,girishpari@okaxis,quincybrah@okhdfcbank,dev_89196704,dev_61611011,Bengaluru,Chennai,0,13.114141,77.57153,13.132037,80.341518
UPI1040342,2025-01-29 00:22:00,P2M,DeepLink,1021.54,SUCCESS,sarasekhon@okaxis,arunimadee@oksbi,dev_96801950,dev_71110850,Pune,Jaipur,0,18.56435,73.865609,26.820472,75.835813
UPI1014820,2025-01-11 07:00:00,P2M,QR,653.46,SUCCESS,chavvimand@okicici,ishanigala@okhdfcbank,dev_13705423,dev_13257882,Hyderabad,Chennai,0,17.268243,78.332846,12.937365,80.246697
UPI1018141,2025-01-13 14:21:00,P2M,Intent,2414.94,SUCCESS,binaiyer@okhdfcbank,sarabora@okicici,dev_84847126,dev_25408489,Pune,Chennai,0,18.546318,73.924749,13.037377,80.184655
UPI1022403,2025-01-16 13:23:00,P2M,QR,1597.78,SUCCESS,qushinagi@okhdfcbank,pratyushba@oksbi,dev_1031611,dev_30955978,Kolkata,Mumbai,0,22.636467,88.322402,19.003723,72.759566
UPI1045151,2025-02-01 08:31:00,P2P,QR,1451.8,SUCCESS,farajsrini@okicici,krishgopal@okicici,dev_99475840,dev_94967928,Delhi,Delhi,0,28.510739,77.333055,28.679628,76.980542
UPI1041523,2025-01-29 20:03:00,P2M,QR,1007.46,SUCCESS,teerthmora@okyesbank,lakshmikau@oksbi,dev_98684354,dev_96651727,Hyderabad,Bengaluru,0,17.511446,78.570388,13.044316,77.756927
UPI1048702,2025-02-03 19:42:00,P2M,DeepLink,75.65,SUCCESS,paninikaka@okyesbank,avilal@okyesbank,dev_86618222,dev_71379073,Delhi,Pune,0,28.427144,76.978591,18.695434,73.901727
UPI1023419,2025-01-17 06:19:00,P2P,Intent,890.3,SUCCESS,adyachoksh@oksbi,neelkohli@okicici,dev_87535020,dev_91068692,Pune,Hyderabad,0,18.58062,73.759219,17.571182,78.5658
UPI1022361,2025-01-16 12:41:00,P2M,Intent,806.52,SUCCESS,matthewbuc@okyesbank,thomaschan@okhdfcbank,dev_79072733,dev_75308065,Hyderabad,Bengaluru,0,17.516796,78.327396,12.88661,77.623343
UPI1021518,2025-01-15 22:38:00,P2M,QR,787.29,SUCCESS,dakshdyal@okicici,lavanyamaj@okhdfcbank,dev_31114581,dev_65902231,Pune,Kolkata,0,18.654763,73.838815,22.422451,88.20165
UPI1000206,2025-01-01 03:26:00,P2P,DeepLink,2425.55,SUCCESS,yastisesha@okaxis,praneelvar@okicici,dev_19436016,dev_53902394,Kolkata,Delhi,0,22.655129,88.423158,28.541477,77.097279
UPI1025446,2025-01-18 16:06:00,AutoPay,QR,658.89,SUCCESS,damyantidi@okicici,priyalata@okyesbank,dev_30342339,dev_46672915,Pune,Hyderabad,0,18.665417,73.821195,17.228133,78.474186
UPI1045453,2025-02-01 13:33:00,P2P,QR,78.51,SUCCESS,charitaven@okicici,gunbirsamr@oksbi,dev_82013211,dev_23955688,Kolkata,Hyderabad,0,22.521591,88.42181,17.306789,78.40189
UPI1006910,2025-01-05 19:10:00,P2M,Intent,1286.63,SUCCESS,chamelimah@okaxis,orinderraj@okaxis,dev_61587146,dev_40449422,Jaipur,Kolkata,0,26.983705,75.799087,22.532023,88.263582
UPI1033270,2025-01-24 02:30:00,AutoPay,QR,1124.35,SUCCESS,chamanpant@oksbi,zehaanbisw@okhdfcbank,dev_7967740,dev_91241175,Hyderabad,Jaipur,0,17.381966,78.554763,26.752843,75.820707
UPI1017412,2025-01-13 02:12:00,P2P,QR,1977.75,SUCCESS,zaidrajago@okyesbank,ranbirnaza@okicici,dev_44354533,dev_13816337,Chennai,Bengaluru,0,13.027178,80.144792,12.885433,77.784006
UPI1027266,2025-01-19 22:26:00,P2M,QR,531.65,SUCCESS,chatreshko@okicici,nathantell@oksbi,dev_48102320,dev_89553131,Pune,Hyderabad,0,18.583222,73.728634,17.504928,78.397652
UPI1013773,2025-01-10 13:33:00,P2P,QR,518.38,SUCCESS,rehaangard@okicici,victormani@okyesbank,dev_62850942,dev_56665579,Pune,Kolkata,0,18.435969,73.94924,22.491908,88.489277
